docID,edinetCode,secCode,filerName,formCode,submitDateTime,docTypeCode,submitDateTime,docDescription,pdfFlag,csvFlag
S100TUW2,E05690,38490,日本テクノ・ラボ株式会社,030000,2024-06-27 14:49:00,120.0,2024-06-27 14:49:00,有価証券報告書－第36期(2023/04/01－2024/03/31),1,1
S100TVF3,E01930,61440,西部電機株式会社,030000,2024-06-27 14:50:00,120.0,2024-06-27 14:50:00,有価証券報告書－第91期(2023/04/01－2024/03/31),1,1
S100TWAL,E00036,15150,日鉄鉱業株式会社,030000,2024-06-27 14:50:00,120.0,2024-06-27 14:50:00,有価証券報告書－第110期(2023/04/01－2024/03/31),1,1
S100TWKH,E04178,90680,丸全昭和運輸株式会社,030000,2024-06-27 14:50:00,120.0,2024-06-27 14:50:00,有価証券報告書－第122期(2023/04/01－2024/03/31),1,1
S100TU8T,E01461,34310,宮地エンジニアリンググループ株式会社,030000,2024-06-27 14:51:00,120.0,2024-06-27 14:51:00,有価証券報告書－第21期(2023/04/01－2024/03/31),1,1
S100TWCC,E04198,90760,セイノーホールディングス株式会社,030000,2024-06-27 14:52:00,120.0,2024-06-27 14:52:00,有価証券報告書－第103期(2023/04/01－2024/03/31),1,1
S100TVWH,E05425,24130,エムスリー株式会社,030000,2024-06-27 14:53:00,120.0,2024-06-27 14:53:00,有価証券報告書－第24期(2023/04/01－2024/03/31),1,1
S100TSPW,E02952,27500,石光商事株式会社,030000,2024-06-27 14:56:00,120.0,2024-06-27 14:56:00,有価証券報告書－第74期(2023/04/01－2024/03/31),1,1
S100TRZS,E00232,19050,株式会社テノックス,030000,2024-06-27 14:57:00,120.0,2024-06-27 14:57:00,有価証券報告書－第54期(2023/04/01－2024/03/31),1,1
S100TV7O,E32420,35420,株式会社ベガコーポレーション,030000,2024-06-27 15:00:00,120.0,2024-06-27 15:00:00,有価証券報告書－第20期(2023/04/01－2024/03/31),1,1
S100TW3C,E02046,78590,株式会社アルメディオ,030000,2024-06-27 15:00:00,120.0,2024-06-27 15:00:00,有価証券報告書－第44期(2023/04/01－2024/03/31),1,1
S100TUAF,E01693,64850,前澤給装工業株式会社,030000,2024-06-27 15:00:00,120.0,2024-06-27 15:00:00,有価証券報告書－第68期(2023/04/01－2024/03/31),1,1
S100TVC2,E03943,88480,株式会社レオパレス２１,030000,2024-06-27 15:00:00,120.0,2024-06-27 15:00:00,有価証券報告書－第51期(2023/04/01－2024/03/31),1,1
S100TV82,E00085,18210,三井住友建設株式会社,030000,2024-06-27 15:00:00,120.0,2024-06-27 15:00:00,有価証券報告書－第21期(2023/04/01－2024/03/31),1,1
S100TVF0,E01743,65070,シンフォニアテクノロジー株式会社,030000,2024-06-27 15:00:00,120.0,2024-06-27 15:00:00,有価証券報告書－第100期(2023/04/01－2024/03/31),1,1
S100TUGV,E00428,26020,日清オイリオグループ株式会社,030000,2024-06-27 15:00:00,120.0,2024-06-27 15:00:00,有価証券報告書－第152期(2023/04/01－2024/03/31),1,1
S100TTXU,E30917,62400,ヤマシンフィルタ株式会社,030000,2024-06-27 15:00:00,120.0,2024-06-27 15:00:00,有価証券報告書－第69期(2023/04/01－2024/03/31),1,1
S100TV4W,E33583,66980,ヴィスコ・テクノロジーズ株式会社,030000,2024-06-27 15:00:00,120.0,2024-06-27 15:00:00,有価証券報告書－第21期(2023/04/01－2024/03/31),1,1
S100TVDJ,E02828,74670,萩原電気ホールディングス株式会社,030000,2024-06-27 15:00:00,120.0,2024-06-27 15:00:00,有価証券報告書－第67期(2023/04/01－2024/03/31),1,1
S100TUHJ,E01066,42410,株式会社アテクト,030000,2024-06-27 15:00:00,120.0,2024-06-27 15:00:00,有価証券報告書－第55期(2023/04/01－2024/03/31),1,1
S100TTYL,E00345,20010,株式会社ニップン,030000,2024-06-27 15:00:00,120.0,2024-06-27 15:00:00,有価証券報告書－第200期(2023/04/01－2024/03/31),1,1
S100TWLI,E32292,91430,ＳＧホールディングス株式会社,030000,2024-06-27 15:00:00,120.0,2024-06-27 15:00:00,有価証券報告書－第18期(2023/04/01－2024/03/31),1,1
S100TT4C,E02660,81390,株式会社ナガホリ,030000,2024-06-27 15:00:00,120.0,2024-06-27 15:00:00,有価証券報告書－第63期(2023/04/01－2024/03/31),1,1
S100TTC2,E00431,26070,不二製油グループ本社株式会社,030000,2024-06-27 15:00:00,120.0,2024-06-27 15:00:00,有価証券報告書－第96期(2023/04/01－2024/03/31),1,1
S100TR1B,E00189,19810,株式会社協和日成,030000,2024-06-27 15:00:00,120.0,2024-06-27 15:00:00,有価証券報告書－第76期(2023/04/01－2024/03/31),1,1
S100TUJV,E02442,59560,トーソー株式会社,030000,2024-06-27 15:00:00,120.0,2024-06-27 15:00:00,有価証券報告書－第84期(2023/04/01－2024/03/31),1,1
S100TW0O,E02385,79850,ネポン株式会社,030000,2024-06-27 15:00:00,120.0,2024-06-27 15:00:00,有価証券報告書－第77期(2023/04/01－2024/03/31),1,1
S100TW11,E03116,82140,株式会社ＡＯＫＩホールディングス,030000,2024-06-27 15:00:00,120.0,2024-06-27 15:00:00,有価証券報告書－第48期(2023/04/01－2024/03/31),1,1
S100TUQU,E37719,92290,株式会社サンウェルズ,030000,2024-06-27 15:00:00,120.0,2024-06-27 15:00:00,有価証券報告書－第19期(2023/04/01－2024/03/31),1,1
S100TVOR,E32159,39340,株式会社ベネフィットジャパン,030000,2024-06-27 15:00:00,120.0,2024-06-27 15:00:00,有価証券報告書－第28期(2023/04/01－2024/03/31),1,1
S100TRX4,E27273,14200,サンヨーホームズ株式会社,030000,2024-06-27 15:00:00,120.0,2024-06-27 15:00:00,有価証券報告書－第28期(2023/04/01－2024/03/31),1,1
S100TW7K,E33623,43900,株式会社アイ・ピー・エス,030000,2024-06-27 15:01:00,120.0,2024-06-27 15:01:00,有価証券報告書－第33期(2023/04/01－2024/03/31),1,1
S100TTS4,E36627,77910,ドリームベッド株式会社,030000,2024-06-27 15:01:00,120.0,2024-06-27 15:01:00,有価証券報告書－第67期(2023/04/01－2024/03/31),1,1
S100TU0E,E01612,63930,油研工業株式会社,030000,2024-06-27 15:01:00,120.0,2024-06-27 15:01:00,有価証券報告書－第80期(2023/04/01－2024/03/31),1,1
S100TSIW,E01620,63430,フリージア・マクロス株式会社,030000,2024-06-27 15:02:00,120.0,2024-06-27 15:02:00,有価証券報告書－第81期(2023/04/01－2024/03/31),1,1
S100TU96,E05528,94230,株式会社フォーバル・リアルストレート,030000,2024-06-27 15:02:00,120.0,2024-06-27 15:02:00,有価証券報告書－第30期(2023/04/01－2024/03/31),1,1
S100TUQG,E00322,17210,コムシスホールディングス株式会社,030000,2024-06-27 15:03:00,120.0,2024-06-27 15:03:00,有価証券報告書－第21期(2023/04/01－2024/03/31),1,1
S100TUZE,E02161,72380,曙ブレーキ工業株式会社,030000,2024-06-27 15:03:00,120.0,2024-06-27 15:03:00,有価証券報告書－第128期(2023/04/01－2024/03/31),1,1
S100TWF4,E35153,29800,ＳＲＥホールディングス株式会社,030000,2024-06-27 15:03:00,120.0,2024-06-27 15:03:00,有価証券報告書－第10期(2023/04/01－2024/03/31),1,1
S100TS53,E04090,90050,東急株式会社,030000,2024-06-27 15:03:00,120.0,2024-06-27 15:03:00,有価証券報告書－第155期(2023/04/01－2024/03/31),1,1
S100TW7S,E04110,90310,西日本鉄道株式会社,030000,2024-06-27 15:03:00,120.0,2024-06-27 15:03:00,有価証券報告書－第184期(2023/04/01－2024/03/31),1,1
S100TUZS,E04997,46870,ＴＤＣソフト株式会社,030000,2024-06-27 15:03:00,120.0,2024-06-27 15:03:00,有価証券報告書－第71期(2023/04/01－2024/03/31),1,1
S100TWE9,E03505,30770,ホリイフードサービス株式会社,030000,2024-06-27 15:03:00,120.0,2024-06-27 15:03:00,有価証券報告書－第42期(2023/04/01－2024/03/31),1,1
S100TTYP,E02049,63370,株式会社テセック,030000,2024-06-27 15:04:00,120.0,2024-06-27 15:04:00,有価証券報告書－第56期(2023/04/01－2024/03/31),1,1
S100TWJ4,E02895,76020,株式会社カーチスホールディングス,030000,2024-06-27 15:04:00,120.0,2024-06-27 15:04:00,有価証券報告書－第37期(2023/04/01－2024/03/31),1,1
S100TS7G,E02057,67860,株式会社ＲＶＨ,030000,2024-06-27 15:05:00,120.0,2024-06-27 15:05:00,有価証券報告書－第28期(2023/04/01－2024/03/31),1,1
S100TVD7,E01573,63700,栗田工業株式会社,030000,2024-06-27 15:05:00,120.0,2024-06-27 15:05:00,有価証券報告書－第88期(2023/04/01－2024/03/31),1,1
S100TT53,E00693,79120,大日本印刷株式会社,030000,2024-06-27 15:05:00,120.0,2024-06-27 15:05:00,有価証券報告書－第130期(2023/04/01－2024/03/31),1,1
S100TVS1,E02089,66740,株式会社　ジーエス・ユアサ　コーポレーション,030000,2024-06-27 15:05:00,120.0,2024-06-27 15:05:00,有価証券報告書－第20期(2023/04/01－2024/03/31),1,1
S100TU61,E03663,85410,株式会社　愛媛銀行,030000,2024-06-27 15:05:00,120.0,2024-06-27 15:05:00,有価証券報告書－第120期(2023/04/01－2024/03/31),1,1
S100TT2D,E39158,58700,株式会社ナルネットコミュニケーションズ,030000,2024-06-27 15:05:00,120.0,2024-06-27 15:05:00,有価証券報告書－第5期(2023/04/01－2024/03/31),1,1
S100TVUM,E00935,45210,科研製薬株式会社,030000,2024-06-27 15:06:00,120.0,2024-06-27 15:06:00,有価証券報告書－第104期(2023/04/01－2024/03/31),1,1
S100TW18,E03235,74190,株式会社ノジマ,030000,2024-06-27 15:06:00,120.0,2024-06-27 15:06:00,有価証券報告書－第62期(2023/04/01－2024/03/31),1,1
S100TU7S,E02304,69600,フクダ電子株式会社,030000,2024-06-27 15:07:00,120.0,2024-06-27 15:07:00,有価証券報告書－第77期(2023/04/01－2024/03/31),1,1
S100TSIJ,E01914,69810,株式会社村田製作所,030000,2024-06-27 15:07:00,120.0,2024-06-27 15:07:00,有価証券報告書－第88期(2023/04/01－2024/03/31),1,1
S100TUR4,E03716,87470,豊トラスティ証券株式会社,030000,2024-06-27 15:07:00,120.0,2024-06-27 15:07:00,有価証券報告書－第68期(2023/04/01－2024/03/31),1,1
S100TRLE,E01600,64710,日本精工株式会社,030000,2024-06-27 15:07:00,120.0,2024-06-27 15:07:00,有価証券報告書－第163期(2023/04/01－2024/03/31),1,1
S100TW9L,E37499,62260,守谷輸送機工業株式会社,030000,2024-06-27 15:07:00,120.0,2024-06-27 15:07:00,有価証券報告書－第77期(2023/04/01－2024/03/31),1,1
S100TV01,E03531,83040,株式会社あおぞら銀行,030000,2024-06-27 15:07:00,120.0,2024-06-27 15:07:00,有価証券報告書－第91期(2023/04/01－2024/03/31),1,1
S100TVT6,E01622,64060,フジテック株式会社,030000,2024-06-27 15:07:00,120.0,2024-06-27 15:07:00,有価証券報告書－第77期(2023/04/01－2024/03/31),1,1
S100TR1T,E27506,60740,株式会社ジェイエスエス,030000,2024-06-27 15:07:00,120.0,2024-06-27 15:07:00,有価証券報告書－第49期(2023/04/01－2024/03/31),1,1
S100TVVL,E03229,99970,株式会社ベルーナ,030000,2024-06-27 15:07:00,120.0,2024-06-27 15:07:00,有価証券報告書－第48期(2023/04/01－2024/03/31),1,1
S100TQKT,E27572,31840,ＩＣＤＡホールディングス株式会社,030000,2024-06-27 15:08:00,120.0,2024-06-27 15:08:00,有価証券報告書－第15期(2023/04/01－2024/03/31),1,1
S100TT2F,E02008,62980,ワイエイシイホールディングス株式会社,030000,2024-06-27 15:08:00,120.0,2024-06-27 15:08:00,有価証券報告書－第52期(2023/04/01－2024/03/31),1,1
S100TT6K,E02086,66760,株式会社メルコホールディングス,030000,2024-06-27 15:08:00,120.0,2024-06-27 15:08:00,有価証券報告書－第38期(2023/04/01－2024/03/31),1,1
S100T3LA,E04502,95020,中部電力株式会社,030000,2024-06-27 15:08:00,120.0,2024-06-27 15:08:00,有価証券報告書－第100期(2023/04/01－2024/03/31),1,1
S100TWCF,E04044,89990,グランディハウス株式会社,030000,2024-06-27 15:09:00,120.0,2024-06-27 15:09:00,有価証券報告書－第33期(2023/04/01－2024/03/31),1,1
S100TVNI,E00644,38640,三菱製紙株式会社,030000,2024-06-27 15:09:00,120.0,2024-06-27 15:09:00,有価証券報告書－第159期(2023/04/01－2024/03/31),1,1
S100TW1P,E02516,92740,ＫＰＰグループホールディングス株式会社,030000,2024-06-27 15:09:00,120.0,2024-06-27 15:09:00,有価証券報告書－第150期(2023/04/01－2024/03/31),1,1
S100TVOL,E36730,73500,株式会社おきなわフィナンシャルグループ,030000,2024-06-27 15:11:00,120.0,2024-06-27 15:11:00,有価証券報告書－第3期(2023/04/01－2024/03/31),1,1
S100TWHR,E36098,62290,株式会社オーケーエム,030000,2024-06-27 15:11:00,120.0,2024-06-27 15:11:00,有価証券報告書－第63期(2023/04/01－2024/03/31),1,1
S100TWFX,E31035,25860,株式会社フルッタフルッタ,030000,2024-06-27 15:11:00,120.0,2024-06-27 15:11:00,有価証券報告書－第22期(2023/04/01－2024/03/31),1,1
S100TUBK,E03856,88020,三菱地所株式会社,030000,2024-06-27 15:12:00,120.0,2024-06-27 15:12:00,有価証券報告書－第120期(2023/04/01－2024/03/31),1,1
S100TQX7,E01018,45400,株式会社ツムラ,030000,2024-06-27 15:13:00,120.0,2024-06-27 15:13:00,有価証券報告書－第88期(2023/04/01－2024/03/31),1,1
S100TWJT,E05432,37530,株式会社フライトソリューションズ,030000,2024-06-27 15:13:00,120.0,2024-06-27 15:13:00,有価証券報告書－第37期(2023/04/01－2024/03/31),1,1
S100TUHU,E02280,80500,セイコーグループ株式会社,030000,2024-06-27 15:13:00,120.0,2024-06-27 15:13:00,有価証券報告書－第163期(2023/04/01－2024/03/31),1,1
S100TUL6,E04878,61970,株式会社ソラスト,030000,2024-06-27 15:13:00,120.0,2024-06-27 15:13:00,有価証券報告書－第56期(2023/04/01－2024/03/31),1,1
S100TWMX,E26713,66170,株式会社東光高岳,030000,2024-06-27 15:14:00,120.0,2024-06-27 15:14:00,有価証券報告書－第12期(2023/04/01－2024/03/31),1,1
S100TTIW,E01402,59850,サンコール株式会社,030000,2024-06-27 15:15:00,120.0,2024-06-27 15:15:00,有価証券報告書－第107期(2023/04/01－2024/03/31),1,1
S100TUNQ,E04499,95030,関西電力株式会社,030000,2024-06-27 15:15:00,120.0,2024-06-27 15:15:00,有価証券報告書－第100期(2023/04/01－2024/03/31),1,1
S100TWNJ,E35334,76860,株式会社カクヤスグループ,030000,2024-06-27 15:16:00,120.0,2024-06-27 15:16:00,有価証券報告書－第42期(2023/04/01－2024/03/31),1,1
S100TUYE,E05381,23930,株式会社日本ケアサプライ,030000,2024-06-27 15:16:00,120.0,2024-06-27 15:16:00,有価証券報告書－第26期(2023/04/01－2024/03/31),1,1
S100TUM5,E02158,72350,東京ラヂエーター製造株式会社,030000,2024-06-27 15:19:00,120.0,2024-06-27 15:19:00,有価証券報告書－第120期(2023/04/01－2024/03/31),1,1
S100TSRK,E00380,22080,株式会社ブルボン,030000,2024-06-27 15:19:00,120.0,2024-06-27 15:19:00,有価証券報告書－第148期(2023/04/01－2024/03/31),1,1
S100TUMW,E01146,53510,品川リフラクトリーズ株式会社,030000,2024-06-27 15:19:00,120.0,2024-06-27 15:19:00,有価証券報告書－第190期(2023/04/01－2024/03/31),1,1
S100TWBF,E03147,98530,株式会社銀座ルノアール,030000,2024-06-27 15:20:00,120.0,2024-06-27 15:20:00,有価証券報告書－第61期(2023/04/01－2024/03/31),1,1
S100TWO6,E02403,64120,株式会社平和,030000,2024-06-27 15:20:00,120.0,2024-06-27 15:20:00,有価証券報告書－第56期(2023/04/01－2024/03/31),1,1
S100TWON,E03213,99690,株式会社ショクブン,030000,2024-06-27 15:20:00,120.0,2024-06-27 15:20:00,有価証券報告書－第48期(2023/04/01－2024/03/31),1,1
S100TR4L,E00610,36000,株式会社フジックス,030000,2024-06-27 15:21:00,120.0,2024-06-27 15:21:00,有価証券報告書－第75期(2023/04/01－2024/03/31),1,1
S100TTHC,E03599,83950,株式会社佐賀銀行,030000,2024-06-27 15:21:00,120.0,2024-06-27 15:21:00,有価証券報告書－第95期(2023/04/01－2024/03/31),1,1
S100TUZO,E27624,42750,カーリットホールディングス株式会社,030000,2024-06-27 15:22:00,120.0,2024-06-27 15:22:00,有価証券報告書－第11期(2023/04/01－2024/03/31),1,1
S100TU66,E05410,24330,株式会社博報堂ＤＹホールディングス,030000,2024-06-27 15:22:00,120.0,2024-06-27 15:22:00,有価証券報告書－第21期(2023/04/01－2024/03/31),1,1
S100TU3J,E03971,88710,株式会社ゴールドクレスト,030000,2024-06-27 15:22:00,120.0,2024-06-27 15:22:00,有価証券報告書－第33期(2023/04/01－2024/03/31),1,1
S100TWOP,E00033,96750,常磐興産株式会社,030000,2024-06-27 15:26:00,120.0,2024-06-27 15:26:00,有価証券報告書－第106期(2023/04/01－2024/03/31),1,1
S100TUX5,E00221,18790,新日本建設株式会社,030000,2024-06-27 15:26:00,120.0,2024-06-27 15:26:00,有価証券報告書－第60期(2023/04/01－2024/03/31),1,1
S100TTT6,E03587,83880,株式会社阿波銀行,030000,2024-06-27 15:26:00,120.0,2024-06-27 15:26:00,有価証券報告書－第212期(2023/04/01－2024/03/31),1,1
S100TVBW,E00277,17700,藤田エンジニアリング株式会社,030000,2024-06-27 15:28:00,120.0,2024-06-27 15:28:00,有価証券報告書－第61期(2023/04/01－2024/03/31),1,1
S100TSOU,E00902,41160,大日精化工業株式会社,030000,2024-06-27 15:29:00,120.0,2024-06-27 15:29:00,有価証券報告書－第121期(2023/04/01－2024/03/31),1,1
S100TW62,E35563,70960,株式会社ステムセル研究所,030000,2024-06-27 15:29:00,120.0,2024-06-27 15:29:00,有価証券報告書－第25期(2023/04/01－2024/03/31),1,1
S100TUT1,E00692,79110,ＴＯＰＰＡＮホールディングス株式会社,030000,2024-06-27 15:29:00,120.0,2024-06-27 15:29:00,有価証券報告書－第178期(2023/04/01－2024/03/31),1,1
S100TUF9,E31936,39260,株式会社オープンドア,030000,2024-06-27 15:30:00,120.0,2024-06-27 15:30:00,有価証券報告書－第27期(2023/04/01－2024/03/31),1,1
S100TVEP,E03139,98310,株式会社ヤマダホールディングス,030000,2024-06-27 15:30:00,120.0,2024-06-27 15:30:00,有価証券報告書－第47期(2023/04/01－2024/03/31),1,1
S100TUBP,E01045,49660,上村工業株式会社,030000,2024-06-27 15:30:00,120.0,2024-06-27 15:30:00,有価証券報告書－第96期(2023/04/01－2024/03/31),1,1
S100TW48,E03624,83540,株式会社ふくおかフィナンシャルグループ,030000,2024-06-27 15:30:00,120.0,2024-06-27 15:30:00,有価証券報告書－第17期(2023/04/01－2024/03/31),1,1
S100TVP2,E00007,13750,株式会社雪国まいたけ,030000,2024-06-27 15:30:00,120.0,2024-06-27 15:30:00,有価証券報告書－第7期(2023/04/01－2024/03/31),1,1
S100TU5P,E01902,69990,ＫＯＡ株式会社,030000,2024-06-27 15:30:00,120.0,2024-06-27 15:30:00,有価証券報告書－第96期(2023/04/01－2024/03/31),1,1
S100TVBY,E02138,71220,近畿車輛株式会社,030000,2024-06-27 15:30:00,120.0,2024-06-27 15:30:00,有価証券報告書－第112期(2023/04/01－2024/03/31),1,1
S100TWN5,E01094,51210,藤倉コンポジット株式会社,030000,2024-06-27 15:30:00,120.0,2024-06-27 15:30:00,有価証券報告書－第145期(2023/04/01－2024/03/31),1,1
S100TSWT,E00772,40470,関東電化工業株式会社,030000,2024-06-27 15:31:00,120.0,2024-06-27 15:31:00,有価証券報告書－第117期(2023/04/01－2024/03/31),1,1
S100TUZP,E26332,36610,株式会社エムアップホールディングス,030000,2024-06-27 15:31:00,120.0,2024-06-27 15:31:00,有価証券報告書－第20期(2023/04/01－2024/03/31),1,1
S100TVFX,E01575,19630,日揮ホールディングス株式会社,030000,2024-06-27 15:31:00,120.0,2024-06-27 15:31:00,有価証券報告書－第128期(2023/04/01－2024/03/31),1,1
S100TVUC,E02650,81230,川辺株式会社,030000,2024-06-27 15:31:00,120.0,2024-06-27 15:31:00,有価証券報告書－第79期(2023/04/01－2024/03/31),1,1
S100TWP5,E01891,69930,大黒屋ホールディングス株式会社,030000,2024-06-27 15:31:00,120.0,2024-06-27 15:31:00,有価証券報告書－第115期(2023/04/01－2024/03/31),1,1
S100TWNW,E01751,65130,株式会社オリジン,030000,2024-06-27 15:31:00,120.0,2024-06-27 15:31:00,有価証券報告書－第123期(2023/04/01－2024/03/31),1,1
S100TWI6,E01847,68640,株式会社エヌエフホールディングス,030000,2024-06-27 15:31:00,120.0,2024-06-27 15:31:00,有価証券報告書－第71期(2023/04/01－2024/03/31),1,1
S100TWO9,E02073,64300,ダイコク電機株式会社,030000,2024-06-27 15:33:00,120.0,2024-06-27 15:33:00,有価証券報告書－第51期(2023/04/01－2024/03/31),1,1
S100TV5W,E02718,98670,ソレキア株式会社,030000,2024-06-27 15:33:00,120.0,2024-06-27 15:33:00,有価証券報告書－第66期(2023/04/01－2024/03/31),1,1
S100TV4H,E03673,85590,株式会社豊和銀行,030000,2024-06-27 15:34:00,120.0,2024-06-27 15:34:00,有価証券報告書－第106期(2023/04/01－2024/03/31),1,1
S100TWHF,E02910,76350,杉田エース株式会社,030000,2024-06-27 15:35:00,120.0,2024-06-27 15:35:00,有価証券報告書－第78期(2023/04/01－2024/03/31),1,1
S100TWQU,E05192,48490,エン・ジャパン株式会社,030000,2024-06-27 15:35:00,120.0,2024-06-27 15:35:00,有価証券報告書－第24期(2023/04/01－2024/03/31),1,1
S100TN8U,E05668,21390,株式会社中広,030000,2024-06-27 15:35:00,120.0,2024-06-27 15:35:00,有価証券報告書－第46期(2023/04/01－2024/03/31),1,1
S100TTV6,E02611,80560,ＢＩＰＲＯＧＹ株式会社,030000,2024-06-27 15:35:00,120.0,2024-06-27 15:35:00,有価証券報告書－第80期(2023/04/01－2024/03/31),1,1
S100TR61,E03304,75780,株式会社ニチリョク,030000,2024-06-27 15:35:00,120.0,2024-06-27 15:35:00,有価証券報告書－第58期(2023/04/01－2024/03/31),1,1
S100TQCO,E05167,48280,ビジネスエンジニアリング株式会社,030000,2024-06-27 15:35:00,120.0,2024-06-27 15:35:00,有価証券報告書－第45期(2023/04/01－2024/03/31),1,1
S100TQ78,E00090,18080,株式会社　長谷工コーポレーション,030000,2024-06-27 15:37:00,120.0,2024-06-27 15:37:00,有価証券報告書－第107期(2023/04/01－2024/03/31),1,1
S100TVM4,E01929,69250,ウシオ電機株式会社,030000,2024-06-27 15:37:00,120.0,2024-06-27 15:37:00,有価証券報告書－第61期(2023/04/01－2024/03/31),1,1
S100TV8T,E38148,93360,大栄環境株式会社,030000,2024-06-27 15:38:00,120.0,2024-06-27 15:38:00,有価証券報告書－第45期(2023/04/01－2024/03/31),1,1
S100TRBB,E02175,72450,大同メタル工業株式会社,030000,2024-06-27 15:38:00,120.0,2024-06-27 15:38:00,有価証券報告書－第116期(2023/04/01－2024/03/31),1,1
S100TTVM,E24457,36400,株式会社電算,030000,2024-06-27 15:38:00,120.0,2024-06-27 15:38:00,有価証券報告書－第59期(2023/04/01－2024/03/31),1,1
S100TS1T,E03193,99360,株式会社王将フードサービス,030000,2024-06-27 15:38:00,120.0,2024-06-27 15:38:00,有価証券報告書－第50期(2023/04/01－2024/03/31),1,1
S100TSMP,E00053,18030,清水建設株式会社,030000,2024-06-27 15:39:00,120.0,2024-06-27 15:39:00,有価証券報告書－第122期(2023/04/01－2024/03/31),1,1
S100TWIB,E01590,64360,アマノ株式会社,030000,2024-06-27 15:39:00,120.0,2024-06-27 15:39:00,有価証券報告書－第108期(2023/04/01－2024/03/31),1,1
S100TVTR,E00452,28050,ヱスビー食品株式会社,030000,2024-06-27 15:39:00,120.0,2024-06-27 15:39:00,有価証券報告書－第111期(2023/04/01－2024/03/31),1,1
S100TWQK,E36134,73660,株式会社ＬＩＴＡＬＩＣＯ,030000,2024-06-27 15:41:00,120.0,2024-06-27 15:41:00,有価証券報告書－第4期(2023/04/01－2024/03/31),1,1
S100TO02,E01880,69230,スタンレー電気株式会社,030000,2024-06-27 15:42:00,120.0,2024-06-27 15:42:00,有価証券報告書－第119期(2023/04/01－2024/03/31),1,1
S100TQU3,E02242,72170,株式会社テイン,030000,2024-06-27 15:43:00,120.0,2024-06-27 15:43:00,有価証券報告書－第41期(2023/04/01－2024/03/31),1,1
S100TWRL,E31079,60330,株式会社エクストリーム,030000,2024-06-27 15:43:00,120.0,2024-06-27 15:43:00,有価証券報告書－第19期(2023/04/01－2024/03/31),1,1
S100T93Y,E04089,90060,京浜急行電鉄株式会社,030000,2024-06-27 15:43:00,120.0,2024-06-27 15:43:00,有価証券報告書－第103期(2023/04/01－2024/03/31),1,1
S100TSOJ,E04824,97330,株式会社ナガセ,030000,2024-06-27 15:44:00,120.0,2024-06-27 15:44:00,有価証券報告書－第49期(2023/04/01－2024/03/31),1,1
S100TUAP,E00882,44060,新日本理化株式会社,030000,2024-06-27 15:44:00,120.0,2024-06-27 15:44:00,有価証券報告書－第152期(2023/04/01－2024/03/31),1,1
S100TWDM,E01957,69670,新光電気工業株式会社,030000,2024-06-27 15:45:00,120.0,2024-06-27 15:45:00,有価証券報告書－第89期(2023/04/01－2024/03/31),1,1
S100TV9M,E00879,41180,株式会社カネカ,030000,2024-06-27 15:45:00,120.0,2024-06-27 15:45:00,有価証券報告書－第100期(2023/04/01－2024/03/31),1,1
S100TSC6,E01857,69040,原田工業株式会社,030000,2024-06-27 15:45:00,120.0,2024-06-27 15:45:00,有価証券報告書－第67期(2023/04/01－2024/03/31),1,1
S100TQF8,E00024,57060,三井金属鉱業株式会社,030000,2024-06-27 15:45:00,120.0,2024-06-27 15:45:00,有価証券報告書－第99期(2023/04/01－2024/03/31),1,1
S100TVLR,E21342,15140,住石ホールディングス株式会社,030000,2024-06-27 15:46:00,120.0,2024-06-27 15:46:00,有価証券報告書－第16期(2023/04/01－2024/03/31),1,1
S100TWSJ,E31446,60450,株式会社レントラックス,030000,2024-06-27 15:46:00,120.0,2024-06-27 15:46:00,有価証券報告書－第19期(2023/04/01－2024/03/31),1,1
S100TVAM,E00153,19750,株式会社朝日工業社,030000,2024-06-27 15:46:00,120.0,2024-06-27 15:46:00,有価証券報告書－第95期(2023/04/01－2024/03/31),1,1
S100TRIW,E03855,88010,三井不動産株式会社,030000,2024-06-27 15:46:00,120.0,2024-06-27 15:46:00,有価証券報告書－第112期(2023/04/01－2024/03/31),1,1
S100TODR,E30119,60850,アーキテクツ・スタジオ・ジャパン株式会社,030000,2024-06-27 15:47:00,120.0,2024-06-27 15:47:00,有価証券報告書－第17期(2023/04/01－2024/03/31),1,1
S100TVHR,E39018,58450,全保連株式会社,030000,2024-06-27 15:48:00,120.0,2024-06-27 15:48:00,有価証券報告書－第23期(2023/04/01－2024/03/31),1,1
S100TVJZ,E31955,39290,ソーシャルワイヤー株式会社,030000,2024-06-27 15:50:00,120.0,2024-06-27 15:50:00,有価証券報告書－第18期(2023/04/01－2024/03/31),1,1
S100TWNQ,E01169,52730,三谷セキサン株式会社,030000,2024-06-27 15:52:00,120.0,2024-06-27 15:52:00,有価証券報告書－第91期(2023/04/01－2024/03/31),1,1
S100TVJO,E35610,73670,株式会社セルム,030000,2024-06-27 15:54:00,120.0,2024-06-27 15:54:00,有価証券報告書－第8期(2023/04/01－2024/03/31),1,1
S100TUSP,E04856,96870,株式会社ＫＳＫ,030000,2024-06-27 15:55:00,120.0,2024-06-27 15:55:00,有価証券報告書－第50期(2023/04/01－2024/03/31),1,1
S100TSY0,E03450,33600,シップヘルスケアホールディングス株式会社,030000,2024-06-27 15:55:00,120.0,2024-06-27 15:55:00,有価証券報告書－第32期(2023/04/01－2024/03/31),1,1
